Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;Descritivo/Detalhamento;Link do Estudo de Regionalização;Município
137;2019;2018;;04/10/2019;SANTA CATARINA;Santa Cecília;SC;Região de Curitibanos;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Santa Cecília
137;2019;2018;;04/10/2019;SANTA CATARINA;São Cristóvão do Sul;SC;Região de Curitibanos;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Cristóvão do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;AGRONÔMICA;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;AGRONÔMICA
137;2019;2018;;04/10/2019;SANTA CATARINA;Aurora;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Aurora
137;2019;2018;;04/10/2019;SANTA CATARINA;Dona Emma;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Dona Emma
137;2019;2018;;04/10/2019;SANTA CATARINA;Ibirama;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ibirama
137;2019;2018;;04/10/2019;SANTA CATARINA;José Boiteux;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;José Boiteux
137;2019;2018;;04/10/2019;SANTA CATARINA;Laurentino;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Laurentino
137;2019;2018;;04/10/2019;SANTA CATARINA;Lontras;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Lontras
137;2019;2018;;04/10/2019;SANTA CATARINA;Presidente Getúlio;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Presidente Getúlio
137;2019;2018;;04/10/2019;SANTA CATARINA;Presidente Nereu;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Presidente Nereu
137;2019;2018;;04/10/2019;SANTA CATARINA;Rio do Oeste;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Rio do Oeste
137;2019;2018;;04/10/2019;SANTA CATARINA;Rio do Sul;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Rio do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Trombudo Central;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Trombudo Central
137;2019;2018;;04/10/2019;SANTA CATARINA;Vítor Meireles;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Vítor Meireles
137;2019;2018;;04/10/2019;SANTA CATARINA;Witmarsum;SC;Região de Ibirama;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Witmarsum
137;2019;2018;;04/10/2019;SANTA CATARINA;Caibi;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Caibi
137;2019;2018;;04/10/2019;SANTA CATARINA;Cunhataí;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Cunhataí
137;2019;2018;;04/10/2019;SANTA CATARINA;Iporã do Oeste;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Iporã do Oeste
137;2019;2018;;04/10/2019;SANTA CATARINA;Itapiranga;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Itapiranga
137;2019;2018;;04/10/2019;SANTA CATARINA;Mondaí;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Mondaí
137;2019;2018;;04/10/2019;SANTA CATARINA;Palmitos;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Palmitos
137;2019;2018;;04/10/2019;SANTA CATARINA;Riqueza;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Riqueza
137;2019;2018;;04/10/2019;SANTA CATARINA;São João do Oeste;SC;Região de Iporã do Oeste;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São João do Oeste
137;2019;2018;;04/10/2019;SANTA CATARINA;Balneário Camboriú;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Balneário Camboriú
137;2019;2018;;04/10/2019;SANTA CATARINA;Balneário Piçarras;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Balneário Piçarras
137;2019;2018;;04/10/2019;SANTA CATARINA;Barra Velha;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Barra Velha
137;2019;2018;;04/10/2019;SANTA CATARINA;Bombinhas;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Bombinhas
137;2019;2018;;04/10/2019;SANTA CATARINA;Camboriú;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Camboriú
137;2019;2018;;04/10/2019;SANTA CATARINA;Canelinha;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Canelinha
137;2019;2018;;04/10/2019;SANTA CATARINA;Ilhota;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ilhota
137;2019;2018;;04/10/2019;SANTA CATARINA;Itajaí;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Itajaí
137;2019;2018;;04/10/2019;SANTA CATARINA;Itapema;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Itapema
137;2019;2018;;04/10/2019;SANTA CATARINA;Navegantes;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Navegantes
137;2019;2018;;04/10/2019;SANTA CATARINA;Nova Trento;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Nova Trento
137;2019;2018;;04/10/2019;SANTA CATARINA;Penha;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Penha
137;2019;2018;;04/10/2019;SANTA CATARINA;Porto Belo;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Porto Belo
137;2019;2018;;04/10/2019;SANTA CATARINA;São João Batista;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São João Batista
137;2019;2018;;04/10/2019;SANTA CATARINA;Tijucas;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Tijucas
137;2019;2018;;04/10/2019;SANTA CATARINA;Agrolândia;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Agrolândia
137;2019;2018;;04/10/2019;SANTA CATARINA;Alfredo Wagner;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Alfredo Wagner
137;2019;2018;;04/10/2019;SANTA CATARINA;Atalanta;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Atalanta
137;2019;2018;;04/10/2019;SANTA CATARINA;Braço do Trombudo;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Braço do Trombudo
137;2019;2018;;04/10/2019;SANTA CATARINA;Chapadão do Lageado;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Chapadão do Lageado
137;2019;2018;;04/10/2019;SANTA CATARINA;Imbuia;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Imbuia
137;2019;2018;;04/10/2019;SANTA CATARINA;Ituporanga;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ituporanga
137;2019;2018;;04/10/2019;SANTA CATARINA;Leoberto Leal;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Leoberto Leal
137;2019;2018;;04/10/2019;SANTA CATARINA;Petrolândia;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Petrolândia
137;2019;2018;;04/10/2019;SANTA CATARINA;Vidal Ramos;SC;Região de Ituporanga;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Vidal Ramos
137;2019;2018;;04/10/2019;SANTA CATARINA;Água Doce;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Água Doce
137;2019;2018;;04/10/2019;SANTA CATARINA;Capinzal;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Capinzal
137;2019;2018;;04/10/2019;SANTA CATARINA;Catanduvas;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Catanduvas
137;2019;2018;;04/10/2019;SANTA CATARINA;Erval Velho;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Erval Velho
137;2019;2018;;04/10/2019;SANTA CATARINA;Herval d'Oeste;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Herval d'Oeste
137;2019;2018;;04/10/2019;SANTA CATARINA;Ibiam;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ibiam
137;2019;2018;;04/10/2019;SANTA CATARINA;Ibicaré;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ibicaré
137;2019;2018;;04/10/2019;SANTA CATARINA;Joaçaba;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Joaçaba
137;2019;2018;;04/10/2019;SANTA CATARINA;Lacerdópolis;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Lacerdópolis
137;2019;2018;;04/10/2019;SANTA CATARINA;Luzerna;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Luzerna
137;2019;2018;;04/10/2019;SANTA CATARINA;Ouro;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Ouro
137;2019;2018;;04/10/2019;SANTA CATARINA;Salto Veloso;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Salto Veloso
137;2019;2018;;04/10/2019;SANTA CATARINA;Treze Tílias;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Treze Tílias
137;2019;2018;;04/10/2019;SANTA CATARINA;Vargem Bonita;SC;Região de Joaçaba;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Vargem Bonita
137;2019;2018;;04/10/2019;SANTA CATARINA;Araquari;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Araquari
137;2019;2018;;04/10/2019;SANTA CATARINA;Balneário Barra do Sul;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Balneário Barra do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Garuva;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Garuva
137;2019;2018;;04/10/2019;SANTA CATARINA;Guaramirim;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Guaramirim
137;2019;2018;;04/10/2019;SANTA CATARINA;Itapoá;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Itapoá
137;2019;2018;;04/10/2019;SANTA CATARINA;Jaraguá do Sul;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Jaraguá do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Joinville;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Joinville
137;2019;2018;;04/10/2019;SANTA CATARINA;Massaranduba;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Massaranduba
137;2019;2018;;04/10/2019;SANTA CATARINA;São Francisco do Sul;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Francisco do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;São João do Itaperiú;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São João do Itaperiú
137;2019;2018;;04/10/2019;SANTA CATARINA;Schroeder;SC;Região de Joinville;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Schroeder
137;2019;2018;;04/10/2019;SANTA CATARINA;Bocaína do Sul;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Bocaína do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Bom Retiro;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Bom Retiro
137;2019;2018;;04/10/2019;SANTA CATARINA;Campo Belo do Sul;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Campo Belo do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Capão Alto;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Capão Alto
137;2019;2018;;04/10/2019;SANTA CATARINA;Cerro Negro;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Cerro Negro
137;2019;2018;;04/10/2019;SANTA CATARINA;Correia Pinto;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Correia Pinto
137;2019;2018;;04/10/2019;SANTA CATARINA;Lages;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Lages
137;2019;2018;;04/10/2019;SANTA CATARINA;Otacílio Costa;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Otacílio Costa
137;2019;2018;;04/10/2019;SANTA CATARINA;Painel;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Painel
137;2019;2018;;04/10/2019;SANTA CATARINA;Palmeira;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Palmeira
137;2019;2018;;04/10/2019;SANTA CATARINA;Rio Rufino;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Rio Rufino
137;2019;2018;;04/10/2019;SANTA CATARINA;São Joaquim;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Joaquim
137;2019;2018;;04/10/2019;SANTA CATARINA;São José do Cerrito;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São José do Cerrito
137;2019;2018;;04/10/2019;SANTA CATARINA;Urubici;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Urubici
137;2019;2018;;04/10/2019;SANTA CATARINA;Urupema;SC;Região de Lages;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Urupema
137;2019;2018;;04/10/2019;SANTA CATARINA;Armazém;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Armazém
137;2019;2018;;04/10/2019;SANTA CATARINA;Capivari de Baixo;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Capivari de Baixo
137;2019;2018;;04/10/2019;SANTA CATARINA;Gravatal;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Gravatal
137;2019;2018;;04/10/2019;SANTA CATARINA;Imaruí;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Imaruí
137;2019;2018;;04/10/2019;SANTA CATARINA;Imbituba;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Imbituba
137;2019;2018;;04/10/2019;SANTA CATARINA;Jaguaruna;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Jaguaruna
137;2019;2018;;04/10/2019;SANTA CATARINA;Laguna;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Laguna
137;2019;2018;;04/10/2019;SANTA CATARINA;Pescaria Brava;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Pescaria Brava
137;2019;2018;;04/10/2019;SANTA CATARINA;Sangão;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Sangão
137;2019;2018;;04/10/2019;SANTA CATARINA;São Martinho;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Martinho
137;2019;2018;;04/10/2019;SANTA CATARINA;Treze de Maio;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Treze de Maio
137;2019;2018;;04/10/2019;SANTA CATARINA;Tubarão;SC;Região de Laguna;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Tubarão
137;2019;2018;;04/10/2019;SANTA CATARINA;Bom Jesus do Oeste;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Bom Jesus do Oeste
137;2019;2018;;04/10/2019;SANTA CATARINA;Luiz Alves;SC;Região de Itajaí;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Luiz Alves
137;2019;2018;;04/10/2019;SANTA CATARINA;Cunha Porã;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Cunha Porã
137;2019;2018;;04/10/2019;SANTA CATARINA;Flor do Sertão;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Flor do Sertão
137;2019;2018;;04/10/2019;SANTA CATARINA;Iraceminha;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Iraceminha
137;2019;2018;;04/10/2019;SANTA CATARINA;Maravilha;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Maravilha
137;2019;2018;;04/10/2019;SANTA CATARINA;Modelo;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Modelo
137;2019;2018;;04/10/2019;SANTA CATARINA;Romelândia;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Romelândia
137;2019;2018;;04/10/2019;SANTA CATARINA;Saltinho;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Saltinho
137;2019;2018;;04/10/2019;SANTA CATARINA;Santa Terezinha do Progresso;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Santa Terezinha do Progresso
137;2019;2018;;04/10/2019;SANTA CATARINA;São Miguel da Boa Vista;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Miguel da Boa Vista
137;2019;2018;;04/10/2019;SANTA CATARINA;Saudades;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Saudades
137;2019;2018;;04/10/2019;SANTA CATARINA;Tigrinhos;SC;Região de Maravilha;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Tigrinhos
137;2019;2018;;04/10/2019;SANTA CATARINA;Campo Alegre;SC;Região de São Bento do Sul;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Campo Alegre
137;2019;2018;;04/10/2019;SANTA CATARINA;Corupá;SC;Região de São Bento do Sul;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Corupá
137;2019;2018;;04/10/2019;SANTA CATARINA;Rio Negrinho;SC;Região de São Bento do Sul;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Rio Negrinho
137;2019;2018;;04/10/2019;SANTA CATARINA;São Bento do Sul;SC;Região de São Bento do Sul;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;São Bento do Sul
137;2019;2018;;04/10/2019;SANTA CATARINA;Águas Mornas;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Águas Mornas
137;2019;2018;;04/10/2019;SANTA CATARINA;Angelina;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Angelina
137;2019;2018;;04/10/2019;SANTA CATARINA;Anitápolis;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Anitápolis
137;2019;2018;;04/10/2019;SANTA CATARINA;ANTÔNIO CARLOS;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;ANTÔNIO CARLOS
137;2019;2018;;04/10/2019;SANTA CATARINA;Biguaçu;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Biguaçu
137;2019;2018;;04/10/2019;SANTA CATARINA;Florianópolis;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Florianópolis
137;2019;2018;;04/10/2019;SANTA CATARINA;Garopaba;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Garopaba
137;2019;2018;;04/10/2019;SANTA CATARINA;Governador Celso Ramos;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Governador Celso Ramos
137;2019;2018;;04/10/2019;SANTA CATARINA;Major Gercino;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Major Gercino
137;2019;2018;;04/10/2019;SANTA CATARINA;Palhoça;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Palhoça
137;2019;2018;;04/10/2019;SANTA CATARINA;Paulo Lopes;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Paulo Lopes
137;2019;2018;;04/10/2019;SANTA CATARINA;Rancho Queimado;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Rancho Queimado
137;2019;2018;;04/10/2019;SANTA CATARINA;Santo Amaro da Imperatriz;SC;Região de São José;https://issuu.com/sustentavelsc/docs/gestaoresiduossolidos;Santo Amaro da Imperatriz
